id,price_doc
32370,4474675.905868273
32371,7864825.682511161
32372,9704244.040983593
32373,8144305.970841456
32374,13466131.309051516
32375,5504399.802290362
32376,5644981.177610367
32377,6184374.761411205
32378,6463417.569919446
32379,4603563.877342654
32380,5374023.555424612
32381,4584804.356705607
32382,8311166.817257586
32383,10848301.9357269
32384,5239506.637038659
32385,5357065.907676947
32386,9128554.933153035
32387,4132468.3669344876
32388,5160379.380022534
32389,9718242.83981539
32390,4514934.8588765925
32391,7425076.306425515
32392,7158371.562718259
32393,8252051.655146702
32394,5194336.43687085
32395,5257396.555773939
32396,4369446.13663362
32397,7490305.559360317
32398,5655380.721866495
32399,8330432.37770645
32400,5258505.983971486
32401,8036881.664192257
32402,4412890.674922377
32403,8229900.233181663
32404,4413139.363948401
32405,10918138.06328777
32406,5845935.315024623
32407,6107357.280962001
32408,5177458.999210484
32409,17959537.767627195
32410,4835933.568448418
32411,8375904.90490066
32412,9461732.797606802
32413,9376841.491825502
32414,11331659.373192599
32415,4880871.131794021
32416,9657436.588895394
32417,6359860.935784151
32418,5840011.474187085
32419,6184701.639158571
32420,4734289.2388342945
32421,2160830.632298754
32422,4314190.781784113
32423,5623215.585373029
32424,6270643.063161503
32425,4403977.308570665
32426,7882211.889243633
32427,10969814.940039594
32428,6824602.68736714
32429,7244953.149697023
32430,4265601.937673918
32431,7842541.946532976
32432,7873343.554619507
32433,4330744.466003903
32434,10467996.988852078
32435,6472704.154762499
32436,7065143.395689773
32437,8589726.701505011
32438,6051722.808645092
32439,4718839.101285567
32440,3696988.339014633
32441,3087883.7085544067
32442,7923079.882511496
32443,4798759.435304532
32444,6358442.6487463005
32445,7094651.662767175
32446,8332723.572036742
32447,8503103.016516045
32448,5746116.831863378
32449,10414200.951514412
32450,5736978.466436371
32451,9205660.281492818
32452,5712642.248294448
32453,7221969.962707151
32454,3865397.699124678
32455,6624621.649456844
32456,5034824.073975385
32457,5792172.725859514
32458,7267212.684781441
32459,9172939.639640301
32460,3449406.2233513044
32461,10132276.687581234
32462,5856710.438470141
32463,4918200.662621901
32464,8990866.343526304
32465,4384609.913183531
32466,7381385.95220151
32467,5452061.311587008
32468,7706110.411085646
32469,8008382.231819583
32470,10310461.226101728
32471,11757686.09447835
32472,6256244.954740128
32473,5634566.605871714
32474,3273921.8293794836
32475,13343485.124753093
32476,7895939.539196819
32477,3941222.1753102927
32478,7059680.867088111
32479,4386526.771134671
32480,8388358.407772666
32481,4515001.495159997
32482,4686445.47009088
32483,9760497.781408554
32484,12789508.62185518
32485,14286066.094958847
32486,7096903.539471782
32487,6001401.5777438115
32488,8942830.762099043
32489,9092608.570554629
32490,5554552.954401593
32491,6339561.975088879
32492,9669613.30985399
32493,8068762.70066456
32494,5221708.8405497195
32495,5530479.862247566
32496,5975961.726214964
32497,6145428.01423046
32498,10074055.700711213
32499,10440669.64861861
32500,4219332.2840779815
32501,9754701.235873273
32502,6933721.85638326
32503,4791216.573985398
32504,4540086.22439309
32505,10140382.296311451
32506,5998417.956020964
32507,3889649.166730075
32508,5573368.3969136905
32509,4574949.080419256
32510,11486710.280863533
32511,4870604.050123463
32512,6565421.697239447
32513,5617866.955636113
32514,6992544.6425251365
32515,7121350.809866173
32516,6522918.773958815
32517,9304529.303636177
32518,5245459.229985575
32519,4366459.953848011
32520,2290198.046184652
32521,5539710.0673895385
32522,5966678.885530105
32523,8324894.220203272
32524,5533470.504560107
32525,5393522.169988682
32526,7653613.822864593
32527,7804804.845226684
32528,5351949.341401091
32529,5769090.708236551
32530,4747778.268262728
32531,5948788.68433092
32532,10519575.774881132
32533,5742279.669157395
32534,4450305.340611209
32535,5608367.74194098
32536,10042145.34215427
32537,6997199.845633757
32538,9301213.901838167
32539,6045089.672583126
32540,6457110.20432471
32541,12584802.577581154
32542,5549501.44783168
32543,5977062.955642227
32544,5239227.766031356
32545,5173008.903096355
32546,9825800.90756703
32547,5439640.604181217
32548,3931502.231121492
32549,4358001.343699906
32550,6146156.40090574
32551,5383902.588367203
32552,7064295.036496668
32553,6033420.500473639
32554,8463317.645442462
32555,6879758.6332840705
32556,7537141.771637509
32557,3982576.236786039
32558,6985938.1547151515
32559,8861401.849865664
32560,6286657.272257893
32561,5845720.159448635
32562,7786044.357519353
32563,5443601.823850465
32564,4630128.135438362
32565,7250428.27610132
32566,4015882.8908359534
32567,4609780.721005161
32568,9558615.879095923
32569,8090289.41268909
32570,5637291.0979944235
32571,5024849.341797965
32572,6659733.27470791
32573,7524863.225390348
32574,6398235.175783516
32575,5971392.123069289
32576,7417161.550831399
32577,4196446.920043859
32578,5775971.347312227
32579,7114823.8863278795
32580,5724895.931903906
32581,4502304.358373573
32582,6984961.747144571
32583,7078749.786383937
32584,4493375.169295239
32585,5251586.660029705
32586,5773211.563751161
32587,5184212.724885325
32588,6698503.920808873
32589,2746528.954595926
32590,8746624.5598422
32591,7875689.389152549
32592,4425374.526633003
32593,3907407.996412019
32594,4410717.29375694
32595,7174785.083647437
32596,9558615.879095923
32597,6672754.238166436
32598,9326820.355075153
32599,6315504.978615801
32600,5257834.403232146
32601,5175623.164755594
32602,6197342.5913882265
32603,5879664.781293964
32604,5358918.662866746
32605,5765349.82081549
32606,5149993.118886413
32607,8251896.611238857
32608,7299610.347245903
32609,7034507.928172337
32610,4622733.293723323
32611,6751846.713605849
32612,4098939.4663192024
32613,4462985.16999355
32614,8960511.331195693
32615,4615992.534025658
32616,5838146.76778862
32617,7084435.425782149
32618,6061543.516703456
32619,4395364.363781664
32620,5972427.727912899
32621,6382289.359331756
32622,14191724.727199804
32623,8464870.28411342
32624,12474960.253248438
32625,8837003.576213386
32626,6467411.724277353
32627,6503944.858702701
32628,5851035.920763521
32629,9311267.209876914
32630,5374922.947690193
32631,4846794.064098168
32632,6363955.488539333
32633,6658818.103428254
32634,6615525.486659835
32635,6076930.49006938
32636,4087596.816665442
32637,7536262.648182074
32638,6494760.8300088905
32639,3975650.3726664037
32640,4890996.863919677
32641,6367684.0107469065
32642,6425016.516065678
32643,11956105.183259878
32644,6192483.348309537
32645,7427606.6102932785
32646,5865065.665242922
32647,11854835.383417536
32648,6273911.4944283245
32649,6069786.982881317
32650,6453518.663502898
32651,2289323.947019675
32652,8093119.220028522
32653,8563713.795100309
32654,6109887.061609094
32655,11698647.298160652
32656,4276508.866571614
32657,5573241.707725046
32658,7588141.253125718
32659,3615716.369105094
32660,5845935.315024623
32661,5799285.014973146
32662,11032462.581129331
32663,9067066.63931063
32664,8126133.506037088
32665,12194794.851365028
32666,5908039.88294115
32667,5709230.123044515
32668,5437528.890355433
32669,8445432.072692769
32670,6366296.194006238
32671,5831763.221231381
32672,4203796.625082626
32673,6598400.432892575
32674,5352483.2706459705
32675,4780868.486814546
32676,5826889.2183741005
32677,4107484.3622270976
32678,8075773.295641163
32679,4982490.8666594755
32680,18472449.963215046
32681,7016278.219414272
32682,5569618.417598881
32683,14142529.815134384
32684,7120304.52629901
32685,5751822.270043638
32686,5079199.795304348
32687,4951685.424565798
32688,4965520.795361869
32689,6009000.023234713
32690,7915846.703938942
32691,6511453.312406259
32692,10746184.700271241
32693,7647218.575315148
32694,6672007.354109964
32695,7260136.052420532
32696,4221445.831912373
32697,6914541.491765664
32698,5763091.514380146
32699,5452092.84166585
32700,7586040.244146156
32701,9878356.559636114
32702,9382852.295356637
32703,8554575.162848439
32704,9154011.875925928
32705,6150439.863753787
32706,4624718.208405368
32707,5735219.174767187
32708,5071621.677866002
32709,5125233.9623482535
32710,9167467.32319177
32711,6519229.711379574
32712,6063928.189993391
32713,5252251.522388978
32714,8001429.757572557
32715,4718866.455394254
32716,4470949.491855843
32717,7400137.976109326
32718,7719632.6018011505
32719,5804657.414765163
32720,5267310.218787301
32721,13464951.78259656
32722,5964050.30399315
32723,3966317.35238801
32724,6590510.908845445
32725,10995554.5453355
32726,4563065.152399767
32727,3516331.470549793
32728,6920346.989150176
32729,4586603.774669932
32730,8182246.813566333
32731,5221699.582701677
32732,5689370.0779006
32733,5594492.5904770605
32734,5026675.953057893
32735,5518828.8462787345
32736,4672228.840761901
32737,4734230.164229225
32738,7984277.857689683
32739,20003799.330981784
32740,4900677.130212333
32741,6048490.2905639075
32742,12056065.048146585
32743,7472962.220287752
32744,10035637.715269014
32745,5495392.415092443
32746,9739375.798089623
32747,5979327.748127345
32748,3312786.1787462207
32749,3933532.622044255
32750,9143950.560424438
32751,5818630.557426199
32752,19635295.309677828
32753,4615593.547634688
32754,6699447.402964333
32755,6159849.652452232
32756,5816076.412850398
32757,9729675.9134765
32758,6327189.004328958
32759,5910075.442913948
32760,4131225.2321785875
32761,4542245.3104481995
32762,6438577.196825691
32763,5943208.74826275
32764,4937786.00745147
32765,5762931.706403156
32766,7965349.317464661
32767,5767713.69892771
32768,5948888.721292147
32769,5308109.236112335
32770,5195048.615570456
32771,10678002.936479801
32772,7475303.93850133
32773,6050613.662139922
32774,4600941.566741146
32775,5135360.521900136
32776,5314234.595859287
32777,4735936.68940544
32778,5469692.809449215
32779,4714141.79307095
32780,5571595.771662316
32781,6713541.452484094
32782,5848971.210482337
32783,7302478.074757544
32784,7953912.115968745
32785,5327381.598555149
32786,5156421.143188873
32787,9422577.652825853
32788,5049172.193729891
32789,5055949.976485312
32790,3733005.2324638083
32791,5791824.271020711
32792,4831600.23030348
32793,12684368.60172454
32794,2151673.9576762198
32795,5332507.005621799
32796,4142720.7281287946
32797,6458020.748233215
32798,6766781.963357621
32799,10797051.140696505
32800,5263336.950501704
32801,5459986.2754929885
32802,7313601.94254604
32803,5041669.468128714
32804,9648002.780062033
32805,8398115.501156714
32806,5205545.558812252
32807,4847176.233657376
32808,4737556.225657254
32809,8452661.076853054
32810,5132615.852641099
32811,8100851.833088585
32812,5122471.89771781
32813,6549540.033537969
32814,4331326.564541501
32815,3519127.0157068153
32816,4491126.969873649
32817,5507286.557295389
32818,6696045.557163976
32819,3091184.6662567714
32820,5468858.914219957
32821,12100075.72180201
32822,5334675.628207674
32823,8149572.523379964
32824,5415040.850260128
32825,5545190.538525312
32826,9450162.27104262
32827,7701128.504590479
32828,3707871.515279979
32829,5229734.319475554
32830,5451794.874327204
32831,6016183.468273519
32832,4001181.2932905727
32833,10909513.933334209
32834,8355056.03957261
32835,4884746.889068715
32836,5719805.498555427
32837,4824946.349041728
32838,4627239.415902533
32839,12801294.415089821
32840,6277356.405085771
32841,5669925.10965054
32842,7163915.081836452
32843,4024332.6686947686
32844,5518463.5970092425
32845,7089485.774714686
32846,10401437.348814664
32847,3732953.8066859576
32848,11718257.269502928
32849,4261709.709122908
32850,7020804.068901275
32851,8879385.981004095
32852,5263336.950501704
32853,4687418.930376398
32854,6897977.044764244
32855,9117377.891958887
32856,4716152.757295393
32857,8561610.79066634
32858,3905906.870861723
32859,6161648.520686367
32860,7355583.766475616
32861,5589910.403847055
32862,6612854.765759709
32863,5652650.978680131
32864,6918577.548861798
32865,8460217.930710232
32866,3921515.515528204
32867,3869142.6242477805
32868,9815702.634440213
32869,4273220.119922008
32870,4493674.035712194
32871,4586301.930549232
32872,7902696.037817751
32873,4789884.997797419
32874,3617708.7833026755
32875,6713911.1549195815
32876,7673907.826151653
32877,8084811.118762061
32878,10337705.409635108
32879,4373087.173235639
32880,6621116.924946347
32881,7200722.989692126
32882,7490305.559360317
32883,3581217.8982117358
32884,7495160.762158185
32885,5084377.699269546
32886,4078757.0461943876
32887,4898552.541524084
32888,7209068.379496064
32889,4194878.74999499
32890,5830183.394454137
32891,6626258.462724804
32892,5071034.905239051
32893,7544870.98300219
32894,4799338.980621258
32895,6387914.635060628
32896,5455644.455380121
32897,3195228.8237297884
32898,7964618.358334129
32899,7734233.845950103
32900,5746041.894649506
32901,6459970.881147119
32902,6918477.16345775
32903,6109254.8514693305
32904,8698791.82296395
32905,5981992.0808929615
32906,6311076.2604734395
32907,4983850.501718559
32908,6620507.605500582
32909,3819213.8359643705
32910,4839647.797101122
32911,8359154.780818037
32912,5836109.608293029
32913,6543224.588198953
32914,5133926.748223159
32915,7539148.254576123
32916,11065965.81945736
32917,5509345.604776171
32918,9762154.504517864
32919,12235975.07279504
32920,5168332.672444279
32921,4360802.289948302
32922,4901605.169191698
32923,5026626.617849681
32924,3069085.3731344915
32925,3781015.4269712665
32926,2143254.6350391745
32927,7374136.031257675
32928,7846317.187671612
32929,7896371.749942709
32930,5026056.106503709
32931,4969112.715874248
32932,5527976.722180159
32933,5402873.543999605
32934,4440753.500936771
32935,8622122.093453966
32936,3817430.354573978
32937,5039408.346512365
32938,6125772.061473116
32939,4678158.457282668
32940,5660227.958443922
32941,7063560.592677781
32942,7023315.7146799
32943,4602092.533571745
32944,5128383.345018902
32945,4762076.303172154
32946,7156449.961509244
32947,5862501.960038053
32948,11489791.553264027
32949,5983125.561034453
32950,3980087.527901307
32951,7623115.586531638
32952,7097671.829306963
32953,6170204.181439993
32954,6926216.955012119
32955,8252381.517599723
32956,4762069.829751312
32957,4848578.949116046
32958,8013608.501762571
32959,11722215.15629398
32960,5509006.237446767
32961,10329779.464937653
32962,4682261.452851418
32963,9524899.220761487
32964,4157893.1470200894
32965,7933261.624546005
32966,6404467.298063765
32967,6016848.853041643
32968,5215173.190554595
32969,6077069.186195728
32970,5774285.372575124
32971,6160087.6094175745
32972,5111649.209644035
32973,3925405.6742396564
32974,6915158.315585698
32975,5409782.277516268
32976,5433342.829272643
32977,4937691.268295701
32978,5800927.624377104
32979,5644436.280840356
32980,4586097.969989693
32981,4832020.408985363
32982,5509467.585659853
32983,6055478.7151341485
32984,5636577.36069686
32985,4217318.763975616
32986,6914310.358370916
32987,7404824.177407217
32988,5314454.362150699
32989,4434233.225066361
32990,8645894.595423713
32991,3980476.5009712772
32992,6004199.305370733
32993,4432737.397396376
32994,3900194.503427209
32995,6290602.858719961
32996,5043198.36483074
32997,7461924.246294021
32998,19221856.396373194
32999,4192919.07993994
33000,5798698.001002075
33001,4599477.343883296
33002,5534771.774297202
33003,4587913.551568478
33004,5534846.342266064
33005,5416849.620458449
33006,11445042.371280821
33007,5247149.242703203
33008,4477752.533453515
33009,5502680.157999636
33010,4960383.648305352
33011,5105152.820866267
33012,5719734.055994562
33013,3998666.28678784
33014,5734639.535440504
33015,5048671.148827306
33016,4641433.960930094
33017,5396201.7921042405
33018,6962006.154479647
33019,6654825.552113148
33020,6353496.409125815
33021,7135903.747939522
33022,5501382.041704671
33023,7021248.515956605
33024,10817959.143288804
33025,3918597.157022929
33026,5718883.210107469
33027,4126537.310569345
33028,6065694.853046852
33029,5086807.704022438
33030,8256849.464171718
33031,4436263.065818872
33032,8238029.041711804
33033,6720628.813218151
33034,4791134.975466513
33035,5662694.970060158
33036,5426217.62917141
33037,5763289.442177494
33038,6471757.378048957
33039,6108137.858610084
33040,9322779.209952138
33041,3879284.524166899
33042,9066930.09181605
33043,6186760.042644094
33044,6094949.980190164
33045,12108799.395702126
33046,6355297.347164806
33047,9684971.109958334
33048,6949931.065643449
33049,17525974.816485073
33050,7608852.27969538
33051,5906354.87699058
33052,7344921.700837078
33053,6756088.939336986
33054,4303221.493550685
33055,10761483.560274232
33056,5695036.926498105
33057,6566099.393130565
33058,5459075.212414346
33059,9354082.987751378
33060,3531403.362072687
33061,4537107.552473786
33062,6815819.409478433
33063,6024208.763793136
33064,5678696.61539727
33065,4493641.241183138
33066,7653003.274519095
33067,4690509.183566008
33068,7189437.858155075
33069,12126972.753785305
33070,7699548.491115335
33071,9978497.210690068
33072,4977534.65611457
33073,3944253.146451958
33074,12026839.973203087
33075,6263232.10684828
33076,7417754.2747480525
33077,7106165.411472058
33078,4775756.4455695925
33079,7770843.500226534
33080,5057036.847924326
33081,13009933.092426015
33082,7905955.95367428
33083,6140225.758007263
33084,4553850.9715219475
33085,9698180.952181747
33086,7985043.322277136
33087,4873846.9373198785
33088,4827443.175155076
33089,9607106.56693828
33090,7327431.2346943
33091,5053961.505333352
33092,5563218.820920585
33093,12970045.356177432
33094,5239227.766031356
33095,3541174.117148957
33096,7659101.666810018
33097,4736557.170582735
33098,5129462.779771889
33099,5516685.306692298
33100,5731719.6189261535
33101,5976574.554561798
33102,5732141.403879034
33103,4213531.471730114
33104,5127646.623475861
33105,9130242.267845407
33106,4518912.121072698
33107,4257381.969504818
33108,12190289.715347262
33109,4503271.1613600375
33110,5792440.209177354
33111,5560241.265145614
33112,4669150.238609754
33113,6527761.69300108
33114,5051488.681145635
33115,9991555.11794376
33116,4727379.758642163
33117,4766665.561625585
33118,8880631.963505903
33119,9869145.02413656
33120,3427882.3993054694
33121,5856270.4660262065
33122,5605729.090229079
33123,15930757.511421889
33124,4473774.504739043
33125,5961728.866246665
33126,5514137.11848529
33127,6688098.1248760065
33128,4176890.9533237624
33129,11638567.353648672
33130,7249269.499106441
33131,8605079.54956607
33132,4265658.539858564
33133,20953148.24554795
33134,7755675.029381738
33135,6109557.942945333
33136,7842633.011609644
33137,4659877.630739163
33138,12331252.366359625
33139,7186764.17892162
33140,6399613.1127645625
33141,7723374.38879751
33142,7001277.458116232
33143,3767595.5780381593
33144,4284579.96044158
33145,6242968.703479704
33146,6654670.569099962
33147,4019506.4422374163
33148,5153949.141117407
33149,13728912.304156555
33150,4924536.714258318
33151,7163759.640364374
33152,10434723.600023339
33153,6599276.576065883
33154,6864945.004565951
33155,9554994.088139854
33156,7175393.767969628
33157,6593321.455555069
33158,14082346.402482
33159,5145547.203397351
33160,4393776.583484689
33161,5103405.762755532
33162,7322680.3202779265
33163,5023234.813193804
33164,4950886.934503474
33165,7347790.710241992
33166,3500442.162398894
33167,5509281.133888898
33168,7364850.315869621
33169,3566860.208413341
33170,5841714.474399218
33171,8009425.469234711
33172,9352761.374346789
33173,4777017.589236399
33174,6598151.422938816
33175,4223126.242755973
33176,4599421.7208023155
33177,5463032.607350773
33178,6194043.055932696
33179,10404533.95221641
33180,4434365.129095361
33181,5304944.486913363
33182,4927611.515780364
33183,3658945.458892968
33184,4827154.476586791
33185,7016480.671572789
33186,5015097.47962013
33187,6131607.433226793
33188,6910364.42697345
33189,7525102.064398092
33190,4718545.287459361
33191,12417964.292972729
33192,5611306.067391188
33193,7434997.325690105
33194,4701392.320701581
33195,6713806.616783012
33196,5551098.406885018
33197,4988762.989603383
33198,5961882.244719773
33199,7310692.275280141
33200,4710351.956788666
33201,6026268.26101486
33202,8098077.62281535
33203,6676474.196767857
33204,5140747.771709713
33205,7705520.094543671
33206,5695647.091031093
33207,10161339.872668326
33208,8458912.977610325
33209,4427767.167741714
33210,3384479.1586422366
33211,5387048.300611588
33212,4733930.96336356
33213,4710613.605603891
33214,7656256.769576771
33215,4520051.1486562975
33216,4071533.3381510717
33217,4090059.386697081
33218,4459539.373674902
33219,4257381.969504818
33220,7457510.884481373
33221,5598514.199536376
33222,5000239.362016404
33223,2168487.449356301
33224,9537619.305554776
33225,5946563.666680384
33226,5012909.309464871
33227,4136074.972504334
33228,4385850.667492621
33229,6212058.422166541
33230,5597565.266055198
33231,7036093.544679645
33232,6827629.908627415
33233,9473965.482284855
33234,10584200.393950759
33235,6146040.2472977815
33236,7539479.505894374
33237,10512672.26808663
33238,11875500.444784978
33239,5277607.4657030385
33240,5559873.805411596
33241,5468493.566691116
33242,5033175.288393224
33243,3988293.8991543073
33244,10466687.024750225
33245,6960632.889891031
33246,5642508.024238124
33247,4451421.102826059
33248,8074232.518400909
33249,10688291.02593984
33250,7749049.425350416
33251,7931952.428216697
33252,10086352.545682957
33253,6614238.449315365
33254,3604854.141996205
33255,6901889.404638395
33256,7478590.261702641
33257,5912594.268492667
33258,16621252.478161704
33259,5983294.704519367
33260,4860973.182205876
33261,7728076.612988901
33262,7417161.550831399
33263,6206165.735948046
33264,6944196.041208032
33265,8337552.5798060605
33266,6297858.65833774
33267,5153979.453576269
33268,5208038.188861668
33269,10236965.840155551
33270,4237452.85958514
33271,5374447.030560776
33272,5170334.500661654
33273,6846823.318575716
33274,7041679.35540247
33275,5899538.47122851
33276,10377027.84682037
33277,7412031.144180184
33278,5498222.713343651
33279,5980915.419834918
33280,4515916.929270544
33281,6246699.139118586
33282,7446567.922077756
33283,5808178.621883155
33284,6175012.371666747
33285,9074579.66498875
33286,4626265.442427032
33287,4557705.489546114
33288,7438958.428716414
33289,4699307.729573272
33290,6886482.248394248
33291,5501207.731996585
33292,6641695.8395832665
33293,6291200.039471724
33294,5804378.450216673
33295,4450797.324009973
33296,4172028.2340004155
33297,6302961.458476616
33298,8657424.400343226
33299,8259846.022393545
33300,4342308.443826456
33301,7786501.743848906
33302,4541354.5148759065
33303,11362247.498730317
33304,9699862.872909851
33305,5713567.633614775
33306,6127179.329527212
33307,9574028.81480771
33308,6714354.864714621
33309,5632600.630799922
33310,17554400.45876124
33311,5330023.327972547
33312,4395381.835357303
33313,4451350.224405713
33314,7680845.455962303
33315,6553167.209466536
33316,6681456.573531312
33317,8038011.808908325
33318,6588135.394369491
33319,7466469.432958046
33320,7091166.006327402
33321,5499482.010551859
33322,4995461.574529674
33323,7258307.162133316
33324,10332724.1961025
33325,5328788.834616013
33326,6970698.157323205
33327,5085947.235738866
33328,4854187.961316416
33329,9314384.775571037
33330,4211174.650300786
33331,12968045.725148726
33332,5225389.2242785115
33333,9351761.008352347
33334,6596249.524879424
33335,9980622.136012562
33336,6157470.883471419
33337,4409676.5390505195
33338,8352179.716571333
33339,5056344.763967274
33340,6867893.81759443
33341,7890848.597606089
33342,14451117.227795027
33343,6012009.793247195
33344,4977343.740429893
33345,5535031.1595022455
33346,13898912.953615546
33347,15386022.541135997
33348,4230913.168662549
33349,5142090.288544299
33350,5105595.8805300165
33351,10816796.573131828
33352,4586603.774669932
33353,5272342.674353515
33354,5630687.536348387
33355,4799305.484798082
33356,7059680.867088111
33357,8789257.191106316
33358,2643693.184988871
33359,8856580.525585286
33360,4583941.070959457
33361,8165256.511295005
33362,3162528.744647979
33363,5994547.367928846
33364,3911688.194861081
33365,7222576.687700417
33366,12826178.103318028
33367,5503128.262433671
33368,9917700.79998827
33369,7607927.981191923
33370,5204266.832953824
33371,5023483.310509226
33372,5162551.064547603
33373,6431687.030620639
33374,5551150.379981729
33375,4976446.412878639
33376,5249514.057850596
33377,6970548.566287246
33378,15294361.571743023
33379,5115769.340456552
33380,7005813.532421771
33381,6879791.125197466
33382,4672228.840761901
33383,4756548.233408439
33384,8206813.64380472
33385,3418047.4854975417
33386,9000251.985636583
33387,7037275.453257069
33388,7868439.942443407
33389,4459109.28363317
33390,8093467.228989875
33391,5647082.904153229
33392,8436804.04607504
33393,4876765.965986295
33394,6160087.6094175745
33395,7155262.045570013
33396,5554691.2325668745
33397,5806970.58522517
33398,4131842.6274194834
33399,8188381.056652257
33400,16471065.151532948
33401,10061840.93237493
33402,4069115.569325665
33403,6547454.027921424
33404,9032651.055441322
33405,8340873.532365281
33406,4253330.281330247
33407,6945461.304250619
33408,9278498.265829667
33409,8247966.7909028735
33410,6396067.666407964
33411,5291472.417649178
33412,9755196.52112388
33413,5136331.966093332
33414,6739766.1040616715
33415,15533686.309271235
33416,8797486.263565246
33417,6057471.259066556
33418,6881580.364329531
33419,7507365.558279529
33420,9596687.161875473
33421,6207157.205743996
33422,7249127.568146219
33423,3932745.730776046
33424,8303610.477266838
33425,6508545.758684194
33426,7586872.572328749
33427,11804994.516285963
33428,4326591.246955576
33429,4448628.750131033
33430,4079402.4802450906
33431,4110992.3948127385
33432,4376205.743709795
33433,5929393.0082436185
33434,6348457.108910419
33435,7199916.130171264
33436,6160087.6094175745
33437,5506616.517791747
33438,5239227.766031356
33439,2893563.2403151784
33440,5635957.925237719
33441,5194336.43687085
33442,8572991.129299162
33443,6248419.982917878
33444,12856850.870805748
33445,4465743.787725117
33446,7950457.456920628
33447,4702850.533093931
33448,7201706.434442613
33449,10445815.073113015
33450,5803584.008208694
33451,14066608.907746648
33452,7997475.811523502
33453,4910532.737087666
33454,4730721.430711683
33455,7258777.38055805
33456,4638738.977607672
33457,5395846.565224785
33458,4629179.922590607
33459,19697368.875949282
33460,11249399.743627945
33461,11191796.235789828
33462,7660545.704435299
33463,4834663.100974918
33464,11409392.311136985
33465,5182640.512708132
33466,4984550.44897676
33467,5331760.401825265
33468,4583556.580018675
33469,8933320.276136994
33470,6356221.385478429
33471,2269188.7317857007
33472,9075056.06590385
33473,6776228.66465996
33474,4979275.602901433
33475,3195228.8237297884
33476,6445752.934913818
33477,7395603.804017664
33478,4674001.382310624
33479,9238044.05713516
33480,6635520.069850881
33481,6946650.769932415
33482,5211915.7271359265
33483,5936120.258178653
33484,6959064.711548079
33485,13859466.291201886
33486,10610037.111757873
33487,5863948.2058189595
33488,11924260.591930293
33489,8300173.6585301785
33490,8733441.452855054
33491,6912033.462846672
33492,5365153.81060045
33493,7403840.092850986
33494,5869153.170130086
33495,9596009.368654342
33496,7242090.207042305
33497,6667462.710989794
33498,6903574.624608513
33499,7290159.039540117
33500,4302335.3414622685
33501,7040340.574437669
33502,3865632.386098661
33503,8080027.960802719
33504,9713741.982684681
33505,6118851.600489379
33506,8028541.513724611
33507,5737625.542902097
33508,4991991.782732779
33509,5776373.851357667
33510,6972514.878973377
33511,6181386.587903812
33512,5468266.612421995
33513,10475688.088088233
33514,4282597.004167942
33515,4423492.752948642
33516,5378419.0852767145
33517,7648181.334108032
33518,7155395.734467422
33519,6867607.370020594
33520,5130789.015801873
33521,7403273.155222288
33522,4780761.397355343
33523,6816629.298886706
33524,5840234.293491264
33525,6570242.198359884
33526,7988382.13504689
33527,5931536.012845166
33528,6314138.310343923
33529,5077534.596808808
33530,5833654.81314308
33531,4591216.155860179
33532,5712375.999350642
33533,5845354.851213451
33534,4273059.799243955
33535,8096913.596782262
33536,6876575.894821972
33537,3451472.0263454234
33538,6542252.379301112
33539,8170964.497311877
33540,8045051.9657927705
33541,13163211.713148866
33542,14845837.65292688
33543,7965968.179364007
33544,5785215.693788934
33545,6777979.2504157545
33546,5830715.956493191
33547,6533349.361122596
33548,6617950.835387313
33549,8369145.041536394
33550,12406820.605462978
33551,6925225.837075978
33552,7465206.67404199
33553,5220251.104585206
33554,7942275.0053158635
33555,15517171.87162082
33556,4976677.72725857
33557,8605319.65819084
33558,21314097.343615774
33559,6901059.883758027
33560,5406048.728135575
33561,2291442.2126567736
33562,6100246.616683289
33563,4896068.733986826
33564,4559277.484314892
33565,5390607.575744496
33566,9016955.343895836
33567,8361943.692406355
33568,2161945.1536270184
33569,5051342.479305495
33570,7723376.022254519
33571,2720455.72320938
33572,7556334.300530099
33573,3792850.923536578
33574,7025945.770587937
33575,5755983.9435533015
33576,3884634.3668474345
33577,6319575.546439262
33578,11360653.435006263
33579,8475660.338268058
33580,8068154.503594461
33581,7463311.511007431
33582,7340820.669961145
33583,4824562.546476565
33584,4234540.735682064
33585,4414489.688488841
33586,5021518.00884184
33587,5399545.811172868
33588,9280347.358420892
33589,8935579.469192654
33590,4780151.536355185
33591,9923182.00370224
33592,7096122.272706861
33593,5706347.088385755
33594,10457134.6949584
33595,4337600.118429223
33596,7065821.127708833
33597,5255311.811646436
33598,4080483.897655048
33599,5662784.795681864
33600,5710380.863249662
33601,4936398.701779366
33602,7510065.994345815
33603,4970213.154076642
33604,4644713.503349793
33605,7735381.458701684
33606,5282170.569970426
33607,10235947.91042927
33608,8983976.42320752
33609,6506609.950548934
33610,8830370.189676885
33611,7418871.462043368
33612,5213844.572898043
33613,5146903.083878933
33614,4567858.538240089
33615,5166627.95013399
33616,11461599.320303125
33617,6659784.796059244
33618,4345951.853643637
33619,7419937.758109935
33620,5596939.647337378
33621,2269188.7317857007
33622,6576644.227391815
33623,7334699.314167543
33624,6009000.023234713
33625,2747775.5112081286
33626,13289787.076843165
33627,4331326.564541501
33628,4139066.20795898
33629,8190689.129381198
